# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  150       5.895097027153e-10       1.479053793457e-13      -6.197142093249e-12       9.515606532980e-16       3.338103279247e-12       5.934194208809e-13      -3.921984533002e-15 
  151       5.939207189152e-10       1.472499905937e-13      -6.201563030065e-12       9.654169118234e-16       3.274752475188e-12       5.849668363929e-13      -3.861904318799e-15 
  152       5.983059944110e-10       1.465366988643e-13      -6.202739891022e-12       9.794029024859e-16       3.213014267188e-12       5.767015365220e-13      -3.802267882774e-15 
  153       6.026642270527e-10       1.457668482606e-13      -6.200632227308e-12       9.935190823498e-16       3.152851419010e-12       5.686162488257e-13      -3.742993307794e-15 
  154       6.069940727391e-10       1.449418911874e-13      -6.195201206000e-12       1.007765893572e-15       3.094219758827e-12       5.607026644280e-13      -3.683991170591e-15 
  155       6.112941446223e-10       1.440633901206e-13      -6.186409650698e-12       1.022143763038e-15       3.037068031663e-12       5.529514164320e-13      -3.625164394159e-15 
  156       6.155630123137e-10       1.431330193768e-13      -6.174222082163e-12       1.036653101995e-15       2.981337751825e-12       5.453520583343e-13      -3.566408100147e-15 
  157       6.197992010891e-10       1.421525668828e-13      -6.158604758952e-12       1.051294305687e-15       2.926963055344e-12       5.378930424384e-13      -3.507609461257e-15 
  158       6.240011910936e-10       1.411239359450e-13      -6.139525718054e-12       1.066067752988e-15       2.873870552409e-12       5.305616982681e-13      -3.448647553639e-15 
  159       6.281674165475e-10       1.400491470192e-13      -6.116954815525e-12       1.080973806040e-15       2.821979179805e-12       5.233442109815e-13      -3.389393209286e-15 
  160       6.322962649509e-10       1.389303394801e-13      -6.090863767127e-12       1.096012809883e-15       2.771200053352e-12       5.162255997841e-13      -3.329708868430e-15 
  161       6.363861864386e-10       1.377697239762e-13      -6.061226031742e-12       1.111185055201e-15       2.721454679544e-12       5.091930223186e-13      -3.269483486194e-15 
